@RELATION 'trained-WDBC-mlp-s-111'

@Attribute id string
@Attribute trainedwdbcmlps111neuron0 numeric
@Attribute trainedwdbcmlps111neuron1 numeric
@Attribute trainedwdbcmlps111neuron2 numeric
@Attribute trainedwdbcmlps111neuron3 numeric
@Attribute trainedwdbcmlps111neuron4 numeric
@Attribute trainedwdbcmlps111neuron5 numeric
@Attribute trainedwdbcmlps111neuron6 numeric
@Attribute trainedwdbcmlps111neuron7 numeric
@Attribute trainedwdbcmlps111neuron8 numeric
@Attribute trainedwdbcmlps111neuron9 numeric
@Attribute trainedwdbcmlps111neuron10 numeric
@Attribute trainedwdbcmlps111neuron11 numeric
@Attribute trainedwdbcmlps111neuron12 numeric
@Attribute trainedwdbcmlps111neuron13 numeric
@Attribute trainedwdbcmlps111neuron14 numeric
@Attribute trainedwdbcmlps111neuron15 numeric
@Attribute trainedwdbcmlps111neuron16 numeric
@Attribute trainedwdbcmlps111neuron17 numeric
@Attribute trainedwdbcmlps111neuron18 numeric
@Attribute trainedwdbcmlps111neuron19 numeric
@Attribute trainedwdbcmlps111neuron20 numeric
@Attribute trainedwdbcmlps111neuron21 numeric
@Attribute trainedwdbcmlps111neuron22 numeric
@Attribute trainedwdbcmlps111neuron23 numeric
@Attribute trainedwdbcmlps111neuron24 numeric
@Attribute trainedwdbcmlps111neuron25 numeric
@Attribute trainedwdbcmlps111neuron26 numeric
@Attribute trainedwdbcmlps111neuron27 numeric
@Attribute trainedwdbcmlps111neuron28 numeric
@Attribute trainedwdbcmlps111neuron29 numeric
@Attribute trainedwdbcmlps111neuron30 numeric
@Attribute trainedwdbcmlps111neuron31 numeric

@Data
'0',0.0,0.0,3.231595277786255,2.4443068504333496,0.0,0.0,0.0,0.6731927394866943,2.2744812965393066,3.047884941101074,0.0,2.2053024768829346,1.2856072187423706,0.0,0.0,1.6554954051971436,0.0,0.0,0.0,0.0,4.870906829833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7943589687347412,0.0
'1',0.0,0.0,8.90849781036377,3.7495970726013184,0.0,0.0,0.0,5.690760135650635,8.998404502868652,17.796154022216797,0.0,16.091773986816406,13.838984489440918,0.0,0.0,7.450657367706299,0.0,0.0,0.0,0.0,27.973445892333984,0.0,0.0,0.6437678337097168,0.9406022429466248,0.0,0.0,0.0,0.0,2.0940511226654053,11.644962310791016,0.0
'2',0.0,0.0,2.5835094451904297,1.0746312141418457,0.0,0.0,0.0,0.42102813720703125,6.588578701019287,7.532066822052002,0.0,8.458035469055176,7.10089111328125,0.0,0.0,6.635056495666504,0.0,0.4616137146949768,0.0,0.0,12.327648162841797,0.0,0.0,0.262033075094223,0.0,0.0,0.0,0.0,0.0,0.38571372628211975,7.818470478057861,0.0
'3',0.0,0.0,4.922077655792236,3.78550124168396,0.0,0.0,0.0,0.24993693828582764,6.2999114990234375,6.678480625152588,0.17172275483608246,6.889812469482422,6.561133861541748,0.0,0.0,7.117398262023926,0.0,0.0,0.0,0.0,10.856281280517578,0.0,0.0,0.36061373353004456,0.0,0.0,0.0,0.0,0.0,0.0,3.3895373344421387,0.0
'4',0.0,0.0,5.576369762420654,2.138965606689453,0.0,0.0,0.0,3.987429141998291,4.994088649749756,10.305682182312012,0.0,8.51148509979248,7.3098835945129395,0.0,0.0,3.630214214324951,0.0,0.0,0.0,0.0,17.441665649414062,0.0,0.0,0.0,0.9546381831169128,0.0,0.0,0.0,0.0,1.2312510013580322,6.977987289428711,0.0
'5',0.0,0.0,2.1933412551879883,1.3915655612945557,0.0,0.0,0.0,0.6435147523880005,3.705566883087158,4.184713840484619,0.0,4.363524436950684,4.053889751434326,0.0,0.0,3.81661057472229,0.0,0.0,0.0,0.0,6.826885223388672,0.0,0.0,0.4574539363384247,0.0,0.0,0.0,0.0,0.0,0.746780276298523,3.7805867195129395,0.0
'6',0.0,0.0,0.17662858963012695,0.0,0.7432661056518555,0.4450913667678833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4596809148788452,2.6659491062164307,0.0,0.0,0.0986335277557373,2.6409566402435303,0.0,0.0,0.26283496618270874,0.0,0.0,1.2283549308776855,0.0,1.5995054244995117,0.0,0.0,0.0,0.0,0.29784172773361206
'7',0.0,0.0,7.722592830657959,5.398807525634766,0.0,0.0,0.0,3.2144012451171875,8.83933162689209,13.52892017364502,0.012653931975364685,11.660454750061035,11.201266288757324,0.0,0.0,8.21004581451416,0.0,0.0,0.0,0.0,20.852413177490234,0.0,0.0,0.6090887784957886,0.0,0.0,0.0,0.0,0.0,1.386642575263977,6.806584358215332,0.0
'8',0.0,0.7595506906509399,0.0,0.0,8.666253089904785,10.16963005065918,0.0,0.0,0.0,0.0,4.106321811676025,0.0,0.0,20.955928802490234,33.22914123535156,0.0,0.0,10.934244155883789,34.998863220214844,0.0,0.0,1.7576183080673218,0.0,0.0,0.0,0.0,9.946832656860352,0.0,0.0,0.0,0.0,20.349525451660156
'9',0.0,0.0,0.0,0.0,15.281912803649902,9.367706298828125,0.0,0.0,0.0,0.0,1.2096415758132935,0.0,0.0,15.862997055053711,31.966257095336914,0.0,0.0,9.193703651428223,27.368759155273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16002082824707,0.0,0.0,0.0,0.0,20.331804275512695
'10',0.0,0.0,0.0,0.0,14.778093338012695,10.961639404296875,0.0,0.0,0.0,0.0,3.618013620376587,0.0,0.0,18.75449562072754,34.85846710205078,0.0,0.0,9.842225074768066,30.907167434692383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.157291412353516,0.0,0.0,0.0,0.0,21.54129981994629
'11',0.0,0.0,2.761638879776001,1.484969973564148,0.0,0.0,0.0,1.8357162475585938,1.7305303812026978,6.1286468505859375,0.0,5.254972457885742,3.5439376831054688,0.0,0.0,0.5539798736572266,0.0,0.0,0.0,0.0,10.167738914489746,0.0,0.0,0.28917601704597473,1.1290465593338013,0.0,0.0,0.0,0.0,0.5141822099685669,4.353009223937988,0.0
'12',0.0,0.0,4.168322563171387,2.1479763984680176,0.0,0.0,0.0,1.5749855041503906,4.855024337768555,7.6894145011901855,0.0,8.649611473083496,7.221555233001709,0.0,0.0,4.917446136474609,0.0,0.0,0.0,0.0,12.725324630737305,0.0,0.0,0.4333055317401886,0.0,0.0,0.0,0.0,0.0,0.0,6.105650424957275,0.0
'13',0.0,0.0,2.1070382595062256,0.5862246751785278,0.0,0.0,0.0,2.56795597076416,2.169867753982544,5.77916955947876,0.0,5.107449531555176,3.387221336364746,0.0,0.0,0.6799113750457764,0.0,0.0,0.0,0.0,10.423406600952148,0.0,0.0,0.12623146176338196,2.664766311645508,0.0,0.0,0.0,0.0,1.2326643466949463,5.603498935699463,0.0
'14',0.0,0.0,5.002816677093506,2.215597629547119,0.0,0.0,0.0,2.0453996658325195,4.8111395835876465,9.056456565856934,0.0,9.233416557312012,6.6565093994140625,0.0,0.0,3.3134052753448486,0.0,0.0,0.0,0.0,13.699769973754883,0.0,0.0,0.38566771149635315,0.6266005635261536,0.0,0.0,0.0,0.0,0.22637894749641418,6.469155788421631,0.0
'15',0.0,1.4116719961166382,0.0,0.0,15.670707702636719,19.792041778564453,0.0,0.0,0.0,0.0,4.173213958740234,0.0,0.0,38.132572174072266,60.32659912109375,0.0,0.0,20.639461517333984,69.3918228149414,0.0,0.0,7.168903350830078,0.0,0.0,0.0,0.0,22.52440071105957,0.0,0.0,0.0,0.0,37.13811492919922
'16',0.0,0.0,8.683260917663574,1.9842627048492432,0.0,0.0,0.0,3.3957738876342773,7.101352214813232,16.22520637512207,0.0,16.891080856323242,10.38217830657959,0.0,0.0,6.911681652069092,0.0,0.0,0.0,0.0,23.408138275146484,0.0,0.0,1.1880271434783936,2.535433769226074,0.0,0.0,0.0,0.0,0.0,12.71739387512207,0.0
